Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
1350	0.157530	0.004239	0.035391	0.002181	0.006872	0.003105	0.004218	0.006380	0.003686	0.024068	0.021911	0.004733	0.002011	0.000928	0.002319	0.001315	0.000928	0.617782	0.035022	-75419.838
1360	0.156118	0.004551	0.034360	0.001171	0.003708	0.004890	0.006040	0.003944	0.006015	0.025015	0.022774	0.004919	0.002503	0.000119	0.002054	0.001226	0.000119	0.531464	0.049438	-75405.213
1370	0.188092	0.004800	0.042049	0.003291	0.003373	0.002697	0.006154	0.001911	0.010390	0.026383	0.024019	0.005189	0.001942	0.000260	0.002384	0.001400	0.000260	0.502737	0.099135	-75410.153
1380	0.250921	0.011931	0.028206	0.001665	0.005221	0.003428	0.003587	0.004180	0.003210	0.025249	0.020144	0.004965	0.002290	0.000109	0.002046	0.001716	0.000109	0.516108	0.044820	-75449.369
1390	0.195332	0.012099	0.024849	0.001803	0.002520	0.002786	0.012694	0.003712	0.003804	0.026851	0.021894	0.005703	0.002402	0.000072	0.002807	0.001488	0.000072	0.480305	0.073619	-75450.985
1400	0.180245	0.013162	0.030974	0.001783	0.009247	0.002632	0.002294	0.006090	0.001392	0.026541	0.020178	0.005637	0.002375	0.000071	0.002801	0.001227	0.000071	0.447017	0.030644	-75439.511
1410	0.134347	0.015312	0.023069	0.001984	0.006713	0.002253	0.005305	0.001283	0.003659	0.029884	0.022213	0.007267	0.002674	0.000080	0.004021	0.002323	0.000080	0.500174	0.092287	-75429.819
1420	0.160734	0.015006	0.030113	0.001519	0.002305	0.003497	0.002831	0.005921	0.003469	0.028409	0.020691	0.006909	0.002732	0.000076	0.002870	0.002639	0.000076	0.487214	0.003420	-75438.940
1430	0.116401	0.006300	0.027930	0.002543	0.003369	0.004369	0.002355	0.003771	0.006156	0.028589	0.021743	0.006169	0.001817	0.000077	0.002910	0.000780	0.000077	0.481944	0.014336	-75447.487
1440	0.121194	0.009085	0.021668	0.002608	0.003158	0.005027	0.001494	0.005719	0.001957	0.029323	0.021485	0.006328	0.001863	0.000079	0.002444	0.000715	0.000079	0.505370	0.014336	-75418.604
1450	0.111900	0.009472	0.026541	0.005057	0.003889	0.005726	0.006736	0.002330	0.013626	0.028033	0.022406	0.006282	0.001637	0.000172	0.001920	0.001607	0.000172	0.618015	0.014336	-75408.851
1460	0.149746	0.008516	0.020623	0.003606	0.003780	0.004279	0.002607	0.001849	0.003545	0.027249	0.022962	0.006881	0.001835	0.000089	0.001959	0.000303	0.000089	0.555480	0.092795	-75426.572
1470	0.124873	0.008052	0.036937	0.003620	0.006415	0.003308	0.002324	0.001822	0.001385	0.027251	0.023891	0.006882	0.001835	0.000091	0.002186	0.000339	0.000091	0.624436	0.029453	-75450.748
1480	0.140426	0.008644	0.040851	0.001759	0.002935	0.003487	0.002312	0.007103	0.011377	0.027539	0.023132	0.006925	0.003571	0.000073	0.001746	0.000180	0.000073	0.444383	0.029453	-75436.837
1490	0.228656	0.012243	0.026506	0.001753	0.005296	0.005080	0.005884	0.001348	0.002541	0.027539	0.022391	0.007586	0.002133	0.000489	0.001280	0.000344	0.000489	0.508732	0.157583	-75416.243
1500	0.215515	0.015086	0.019228	0.001702	0.003672	0.006443	0.003539	0.008515	0.002720	0.029481	0.022244	0.010813	0.002464	0.000702	0.001542	0.001509	0.000702	0.450932	0.020555	-75367.469
1510	0.196751	0.020579	0.016779	0.001776	0.003739	0.013020	0.005578	0.003423	0.004304	0.030768	0.020413	0.010442	0.002572	0.001602	0.001609	0.000850	0.001602	0.565848	0.020555	-75370.112
1520	0.241723	0.022402	0.023830	0.002001	0.004482	0.011913	0.008536	0.002806	0.002755	0.033071	0.024820	0.011223	0.002765	0.000797	0.001729	0.001539	0.000797	0.506443	0.014242	-75398.787
1530	0.198638	0.015227	0.035564	0.001997	0.021091	0.011890	0.010937	0.004064	0.005899	0.033007	0.023920	0.008352	0.002759	0.001032	0.001726	0.000372	0.001032	0.556111	0.014242	-75441.454
1540	0.196940	0.014326	0.030212	0.003144	0.003292	0.009236	0.006690	0.001958	0.001960	0.031054	0.022505	0.007858	0.002331	0.001941	0.002269	0.002097	0.001941	0.429375	0.104079	-75428.200
1550	0.204089	0.016475	0.026798	0.003356	0.005364	0.005086	0.004965	0.003678	0.006613	0.033150	0.019706	0.008388	0.002488	0.000333	0.002422	0.002244	0.000333	0.582785	0.060528	-75394.470
1560	0.174421	0.018479	0.025228	0.002497	0.002834	0.005215	0.007412	0.002326	0.005399	0.029525	0.017551	0.005827	0.002156	0.001636	0.002076	0.001443	0.001636	0.568440	0.063521	-75421.483
1570	0.161883	0.024924	0.025497	0.002665	0.007648	0.005128	0.016004	0.001650	0.004274	0.031504	0.018728	0.005939	0.002301	0.000507	0.002105	0.000692	0.000507	0.516190	0.001231	-75436.255
1580	0.125611	0.020858	0.025224	0.003854	0.003066	0.005252	0.026384	0.005120	0.001983	0.031770	0.018886	0.006530	0.002320	0.001379	0.002122	0.000878	0.001379	0.455599	0.001231	-75406.754
1590	0.105772	0.020059	0.012119	0.004753	0.003560	0.005051	0.003299	0.013078	0.007712	0.030554	0.018163	0.009011	0.002032	0.001156	0.002041	0.000589	0.001156	0.648551	0.001231	-75423.657
1600	0.123619	0.032806	0.017754	0.005440	0.004984	0.005285	0.001806	0.004135	0.005881	0.033267	0.019205	0.010308	0.002213	0.000546	0.002032	0.001279	0.000546	0.513833	0.073748	-75391.523
1610	0.103299	0.019742	0.016478	0.005552	0.004749	0.003899	0.003407	0.007731	0.001423	0.031696	0.018298	0.009821	0.002108	0.001656	0.001936	0.000089	0.001656	0.594091	0.061972	-75429.464
1620	0.160661	0.046188	0.022038	0.004110	0.002078	0.006803	0.002624	0.003099	0.003683	0.031156	0.017987	0.009654	0.002072	0.000967	0.001903	0.000798	0.000967	0.741215	0.038400	-75401.167
1630	0.105404	0.023115	0.052131	0.003046	0.006028	0.005091	0.000901	0.001836	0.002952	0.029344	0.017895	0.008543	0.002214	0.001429	0.001751	0.000711	0.001429	0.484754	0.015738	-75436.856
1640	0.151431	0.027946	0.035140	0.001668	0.002508	0.004969	0.008495	0.003160	0.003398	0.031894	0.022166	0.007281	0.003211	0.001229	0.002110	0.001713	0.001229	0.552543	0.015738	-75429.164
1650	0.141283	0.022324	0.027855	0.003009	0.002199	0.003516	0.002415	0.005841	0.004448	0.031513	0.021901	0.006951	0.002488	0.001683	0.002069	0.001924	0.001683	0.626373	0.015738	-75394.068
1660	0.122936	0.024559	0.025125	0.003917	0.002403	0.005350	0.001550	0.006782	0.007570	0.035409	0.020252	0.007811	0.003479	0.002395	0.002414	0.001525	0.002395	0.590915	0.084492	-75412.379
1670	0.102372	0.030531	0.022393	0.003371	0.006385	0.003088	0.005162	0.005506	0.004360	0.032496	0.018586	0.009416	0.002825	0.001189	0.002215	0.000386	0.001189	0.595407	0.023778	-75412.138
1680	0.114210	0.030058	0.017497	0.007627	0.004879	0.003467	0.004571	0.003409	0.002969	0.036485	0.020867	0.010728	0.003172	0.001697	0.002487	0.000324	0.001697	0.726835	0.023778	-75415.682
1690	0.130295	0.023730	0.023051	0.005034	0.002187	0.002879	0.000996	0.007872	0.003397	0.039164	0.022400	0.009818	0.003424	0.001797	0.002452	0.000348	0.001797	0.715635	0.028098	-75408.576
1700	0.127108	0.030648	0.017186	0.004290	0.007361	0.005295	0.003873	0.005001	0.007733	0.037341	0.021357	0.009710	0.002803	0.000652	0.002344	0.000581	0.000652	0.601513	0.071827	-75385.923
1710	0.126618	0.022661	0.017338	0.002561	0.002331	0.002395	0.002111	0.002507	0.016964	0.037671	0.021545	0.009796	0.003469	0.000065	0.002365	0.000845	0.000065	0.500280	0.125358	-75429.774
1720	0.115161	0.026504	0.014674	0.002429	0.004237	0.003965	0.001774	0.011856	0.004461	0.035448	0.020274	0.010147	0.003246	0.000061	0.002225	0.001417	0.000061	0.513420	0.013372	-75386.526
1730	0.151920	0.031853	0.012780	0.002948	0.002490	0.005144	0.002628	0.002105	0.004560	0.036239	0.015546	0.010005	0.002992	0.000462	0.002275	0.002136	0.000462	0.572830	0.013372	-75452.532
1740	0.153796	0.042066	0.011894	0.002497	0.005956	0.005040	0.010194	0.003504	0.011783	0.035501	0.015230	0.010183	0.003146	0.000810	0.002229	0.001992	0.000810	0.547976	0.048472	-75422.134
1750	0.125800	0.051712	0.022347	0.003352	0.005146	0.005177	0.004334	0.017225	0.010897	0.036465	0.016965	0.010451	0.003231	0.000405	0.002289	0.000667	0.000405	0.542515	0.029794	-75396.500
1760	0.126850	0.046109	0.025809	0.003216	0.003381	0.005936	0.002700	0.001590	0.003381	0.038558	0.017940	0.009553	0.003710	0.000082	0.003940	0.000912	0.000082	0.388766	0.074617	-75492.683
1770	0.137963	0.032606	0.031570	0.005942	0.008007	0.004149	0.002839	0.003227	0.001275	0.034517	0.016060	0.008552	0.001931	0.001500	0.002160	0.000695	0.001500	0.532211	0.035208	-75411.152
1780	0.142344	0.034196	0.021049	0.003874	0.005101	0.003965	0.003719	0.002729	0.001685	0.032989	0.013982	0.010252	0.001858	0.001620	0.002065	0.000484	0.001620	0.638778	0.060979	-75408.434
1790	0.152552	0.030394	0.027485	0.003925	0.002186	0.004017	0.008807	0.001791	0.001617	0.033420	0.014045	0.009478	0.001882	0.001223	0.002092	0.001570	0.001223	0.595505	0.113812	-75405.360
1800	0.138366	0.044903	0.009973	0.005027	0.014972	0.004356	0.002828	0.002642	0.004297	0.032814	0.013791	0.009306	0.001848	0.001794	0.002054	0.000794	0.001794	0.619158	0.052806	-75440.657
1810	0.089700	0.034137	0.010005	0.005401	0.039164	0.002843	0.002458	0.001202	0.003766	0.035256	0.014817	0.010552	0.001985	0.001634	0.003625	0.000463	0.001634	0.777920	0.047829	-75445.111
1820	0.121291	0.052493	0.012456	0.005383	0.007060	0.003123	0.002142	0.004606	0.004138	0.038734	0.016144	0.010433	0.001808	0.000432	0.003983	0.000417	0.000432	0.611095	0.050467	-75439.793
1830	0.105454	0.055227	0.021200	0.004712	0.012102	0.002550	0.003965	0.007333	0.025159	0.042654	0.017859	0.010486	0.002090	0.000696	0.005174	0.001545	0.000696	0.571340	0.037396	-75440.554
1840	0.118045	0.048892	0.012959	0.003257	0.010328	0.002087	0.003168	0.012757	0.003986	0.038998	0.015478	0.010936	0.001911	0.000629	0.005181	0.000928	0.000629	0.554783	0.136931	-75413.622
1850	0.101903	0.037962	0.012749	0.003760	0.004768	0.001990	0.004150	0.004211	0.009155	0.037178	0.014937	0.009880	0.001822	0.000294	0.004940	0.001010	0.000294	0.611022	0.052022	-75452.664
1860	0.125460	0.031083	0.012009	0.004567	0.008471	0.001990	0.003649	0.002131	0.001497	0.036089	0.014500	0.009731	0.001769	0.000286	0.004684	0.000735	0.000286	0.681768	0.034944	-75405.417
1870	0.117361	0.027744	0.013342	0.004790	0.008838	0.000982	0.005409	0.004923	0.013355	0.037852	0.015994	0.011405	0.001855	0.000126	0.004913	0.001502	0.000126	0.496617	0.040527	-75419.842
1880	0.117964	0.020119	0.007864	0.006897	0.006315	0.001821	0.003050	0.002658	0.003867	0.038221	0.016984	0.013548	0.001873	0.000414	0.003265	0.000995	0.000414	0.502738	0.051485	-75451.920
1890	0.137298	0.032367	0.018362	0.004256	0.002985	0.001962	0.001893	0.002691	0.003869	0.037930	0.017168	0.009463	0.001859	0.000656	0.003063	0.000300	0.000656	0.468390	0.004244	-75455.460
1900	0.106784	0.031476	0.040826	0.004122	0.003874	0.002850	0.012032	0.003432	0.011701	0.037577	0.018030	0.009530	0.002306	0.001883	0.002276	0.000934	0.001883	0.505954	0.004244	-75416.940
1910	0.087485	0.028100	0.011438	0.003994	0.002397	0.003829	0.005289	0.003411	0.002229	0.036417	0.016794	0.009236	0.002235	0.001273	0.002182	0.001828	0.001273	0.607859	0.004244	-75410.557
1920	0.095669	0.036932	0.022099	0.004656	0.003486	0.003882	0.002136	0.003075	0.004203	0.037570	0.017444	0.009528	0.002305	0.001503	0.002251	0.000927	0.001503	0.750424	0.037913	-75438.940
1930	0.136737	0.027923	0.016289	0.001285	0.003396	0.003481	0.003757	0.005856	0.003596	0.036591	0.016940	0.008342	0.003305	0.000837	0.002099	0.000642	0.000837	0.611845	0.037913	-75446.858
1940	0.161688	0.034057	0.016487	0.002388	0.001942	0.004952	0.002307	0.004862	0.011994	0.038981	0.018046	0.007103	0.002720	0.001323	0.002275	0.001105	0.001323	0.565388	0.053815	-75410.972
1950	0.175176	0.037410	0.018669	0.002146	0.003887	0.003559	0.000983	0.002720	0.002995	0.040667	0.018305	0.009920	0.003186	0.002033	0.002374	0.001547	0.002033	0.432522	0.018844	-75422.781
1960	0.154451	0.030178	0.010750	0.002033	0.004151	0.003372	0.001994	0.004466	0.002837	0.038526	0.016742	0.010141	0.003018	0.000985	0.002249	0.001029	0.000985	0.583910	0.018844	-75431.051
1970	0.156703	0.039926	0.011028	0.004340	0.004013	0.004380	0.004464	0.003263	0.003441	0.035639	0.014253	0.008757	0.001762	0.001088	0.001832	0.001181	0.001088	0.541560	0.066553	-75432.611
1980	0.146302	0.060478	0.012150	0.003703	0.002880	0.004505	0.007740	0.011219	0.019282	0.036652	0.014070	0.008532	0.001820	0.001063	0.001884	0.000677	0.001063	0.509680	0.000032	-75439.070
1990	0.116897	0.044350	0.009008	0.005729	0.006502	0.004983	0.009176	0.002804	0.003597	0.038103	0.014883	0.009609	0.001892	0.000926	0.002127	0.000179	0.000926	0.665843	0.000032	-75397.844
2000	0.133613	0.031102	0.011171	0.005375	0.006240	0.003668	0.002914	0.001238	0.007114	0.039976	0.016806	0.011431	0.001985	0.001754	0.002621	0.000188	0.001754	0.626109	0.000032	-75450.714
2010	0.129629	0.054781	0.012163	0.005582	0.003379	0.004301	0.004886	0.008311	0.002913	0.039155	0.016090	0.010330	0.001879	0.000773	0.002568	0.000524	0.000773	0.640302	0.000032	-75443.945
2020	0.098211	0.040214	0.009323	0.005728	0.006107	0.003298	0.003363	0.009755	0.004348	0.037987	0.013971	0.010022	0.001823	0.001758	0.002491	0.001356	0.001758	0.640854	0.000032	-75394.782
2030	0.107759	0.047459	0.013751	0.003947	0.003506	0.003695	0.001615	0.005715	0.004823	0.039397	0.014489	0.008187	0.003134	0.000897	0.002364	0.001163	0.000897	0.652242	0.000032	-75419.538
2040	0.102595	0.033014	0.014307	0.004632	0.006691	0.002666	0.003397	0.006843	0.005018	0.040990	0.014323	0.008518	0.003260	0.001239	0.002459	0.000892	0.001239	0.564925	0.000032	-75418.514
2050	0.103808	0.032350	0.018059	0.004055	0.001929	0.002796	0.007673	0.001962	0.001912	0.040166	0.014035	0.008720	0.003296	0.001628	0.002410	0.001742	0.001628	0.482805	0.083037	-75440.166
2060	0.101308	0.034582	0.008155	0.003818	0.003142	0.004027	0.002223	0.004761	0.001800	0.037818	0.013979	0.009591	0.003104	0.000259	0.001871	0.001423	0.000259	0.515090	0.024505	-75419.894
2070	0.116056	0.032192	0.007829	0.004047	0.003838	0.004358	0.007929	0.007865	0.001903	0.038947	0.016532	0.009985	0.003027	0.000343	0.001927	0.000851	0.000343	0.536913	0.031405	-75401.643
2080	0.137317	0.044649	0.013307	0.005071	0.002166	0.003834	0.003797	0.003493	0.001778	0.036386	0.014738	0.011082	0.001765	0.000148	0.001800	0.000455	0.000148	0.412217	0.031405	-75400.354
2090	0.130685	0.024618	0.013095	0.004297	0.003976	0.002608	0.006062	0.003034	0.006845	0.037799	0.016280	0.009373	0.001920	0.000184	0.001743	0.000308	0.000184	0.501830	0.007284	-75436.644
2100	0.150524	0.030659	0.012968	0.005523	0.002674	0.002583	0.003492	0.002534	0.003357	0.037430	0.016121	0.009281	0.001901	0.000170	0.001726	0.000236	0.000170	0.635615	0.110101	-75416.675
2110	0.110837	0.044391	0.009482	0.004224	0.007956	0.002635	0.001811	0.002855	0.002942	0.038195	0.015073	0.012293	0.002319	0.000158	0.001762	0.000475	0.000158	0.609523	0.027052	-75412.544
2120	0.164553	0.047106	0.008127	0.004533	0.002856	0.005791	0.002673	0.001450	0.002586	0.040205	0.015866	0.011301	0.002441	0.001400	0.001854	0.000803	0.001400	0.523557	0.027052	-75418.912
2130	0.122596	0.032301	0.006789	0.004056	0.002839	0.006639	0.002796	0.002919	0.003029	0.039965	0.015772	0.012905	0.002427	0.001511	0.001843	0.001641	0.001511	0.526776	0.028961	-75421.859
2140	0.113837	0.053182	0.007821	0.002756	0.010505	0.004803	0.016363	0.010363	0.003674	0.041117	0.016226	0.013277	0.002497	0.001020	0.001896	0.000700	0.001020	0.592847	0.028961	-75441.062
2150	0.114439	0.036279	0.004433	0.002802	0.002559	0.002591	0.007046	0.002929	0.003734	0.041794	0.016493	0.013496	0.002538	0.001129	0.001928	0.001894	0.001129	0.492277	0.028961	-75422.101
2160	0.163572	0.023540	0.020753	0.003091	0.001330	0.004367	0.027534	0.013796	0.002350	0.036768	0.015835	0.009044	0.002233	0.000356	0.001696	0.001532	0.000356	0.385902	0.066848	-75430.066
2170	0.132795	0.039727	0.012476	0.002186	0.001615	0.005899	0.014436	0.002741	0.002578	0.040336	0.015934	0.008968	0.003101	0.001268	0.001860	0.001453	0.001268	0.496039	0.040386	-75400.415
2180	0.110379	0.050228	0.017624	0.001347	0.024657	0.004292	0.015690	0.006975	0.012618	0.038402	0.015170	0.007531	0.003450	0.001680	0.001771	0.000645	0.001680	0.530077	0.026751	-75414.977
2190	0.130360	0.036086	0.024766	0.002036	0.005990	0.002869	0.005487	0.005154	0.004324	0.038402	0.016721	0.006858	0.003025	0.001054	0.001968	0.001729	0.001054	0.539984	0.026751	-75389.575
2200	0.132238	0.038573	0.019588	0.002867	0.005679	0.003995	0.008068	0.003631	0.001710	0.041598	0.018113	0.007429	0.002616	0.000644	0.002198	0.002114	0.000644	0.526181	0.026751	-75406.962
2210	0.106957	0.036635	0.017612	0.002610	0.001411	0.004738	0.004735	0.010954	0.001206	0.037867	0.013742	0.007849	0.002381	0.000652	0.002001	0.001452	0.000652	0.424573	0.036144	-75430.626
2220	0.101809	0.025255	0.008614	0.002617	0.007262	0.006052	0.007909	0.002244	0.004406	0.037971	0.012847	0.008589	0.002388	0.002006	0.002023	0.001661	0.002006	0.537137	0.176932	-75374.777
2230	0.113399	0.034766	0.007556	0.003878	0.009207	0.004382	0.002437	0.003329	0.005162	0.037723	0.014149	0.009398	0.001864	0.000609	0.002010	0.000352	0.000609	0.398154	0.022896	-75436.172
2240	0.082970	0.043047	0.012582	0.003997	0.003175	0.004237	0.002966	0.009076	0.004975	0.037723	0.014149	0.010404	0.002330	0.001075	0.002010	0.001883	0.001075	0.530309	0.055956	-75396.421
2250	0.120644	0.042090	0.015946	0.003966	0.010067	0.008261	0.004016	0.013249	0.001748	0.039083	0.014660	0.009253	0.002414	0.001949	0.002082	0.001393	0.001949	0.386095	0.030228	-75418.896
2260	0.104342	0.054384	0.023531	0.002026	0.003654	0.006482	0.003760	0.004121	0.004567	0.039017	0.014059	0.007018	0.002410	0.000944	0.002079	0.002001	0.000944	0.586772	0.012999	-75380.848
2270	0.102394	0.035594	0.015408	0.004984	0.004385	0.003316	0.016062	0.001658	0.003282	0.036075	0.012999	0.008244	0.001875	0.000698	0.001703	0.001662	0.000698	0.646694	0.094860	-75439.308
2280	0.155938	0.045530	0.017921	0.004345	0.002685	0.003421	0.001381	0.001344	0.002237	0.034576	0.012459	0.006159	0.001750	0.000730	0.001580	0.000865	0.000730	0.756336	0.029579	-75407.223
2290	0.123265	0.035737	0.017720	0.003236	0.004396	0.005060	0.009323	0.007580	0.005634	0.037825	0.013434	0.006738	0.001914	0.000548	0.001728	0.000800	0.000548	0.396678	0.028052	-75438.411
2300	0.136245	0.044296	0.019330	0.006545	0.001970	0.005046	0.017531	0.008737	0.002021	0.034789	0.011142	0.006197	0.001761	0.001225	0.001589	0.000604	0.001225	0.575484	0.024806	-75455.240
2310	0.132698	0.042978	0.009923	0.003077	0.007630	0.004578	0.016029	0.002568	0.007525	0.036114	0.011567	0.007311	0.001824	0.001143	0.001650	0.000686	0.001143	0.512147	0.035895	-75441.511
2320	0.140150	0.035637	0.009061	0.003202	0.003213	0.003502	0.002303	0.004397	0.008350	0.038991	0.012489	0.008439	0.001970	0.001128	0.001781	0.001161	0.001128	0.716051	0.098707	-75431.905
2330	0.147876	0.060268	0.009319	0.001897	0.002376	0.005784	0.011874	0.002686	0.002302	0.043984	0.014179	0.009658	0.002891	0.001747	0.002002	0.000179	0.001747	0.441144	0.041246	-75448.058
2340	0.163617	0.052584	0.004983	0.003036	0.009549	0.004891	0.005704	0.002348	0.003327	0.046415	0.014906	0.012426	0.002300	0.001342	0.002113	0.000196	0.001342	0.575564	0.037563	-75435.422
2350	0.109564	0.039965	0.008436	0.002517	0.003281	0.004889	0.004195	0.006631	0.002039	0.046392	0.014899	0.011857	0.002381	0.001568	0.002112	0.001309	0.001568	0.529047	0.011299	-75392.253
2360	0.105652	0.047134	0.013414	0.001839	0.005517	0.005290	0.003411	0.003051	0.004528	0.050197	0.016121	0.011736	0.002779	0.001436	0.002285	0.001222	0.001436	0.448829	0.038960	-75397.577
2370	0.124280	0.045469	0.012254	0.002072	0.001649	0.003609	0.003470	0.002305	0.006031	0.056545	0.018159	0.013020	0.003130	0.002523	0.002574	0.002018	0.002523	0.443278	0.010142	-75427.298
2380	0.119444	0.049705	0.013502	0.001941	0.005458	0.007062	0.002920	0.008366	0.002933	0.052985	0.017016	0.013613	0.002933	0.001700	0.002412	0.002371	0.001700	0.456484	0.020409	-75432.064
2390	0.113932	0.039572	0.010403	0.001784	0.004667	0.005776	0.001917	0.004445	0.003440	0.048678	0.016331	0.011077	0.002695	0.000150	0.002216	0.000245	0.000150	0.518315	0.014292	-75419.995
2400	0.163993	0.037947	0.014688	0.001897	0.007312	0.005371	0.004373	0.002733	0.003658	0.051763	0.016968	0.009579	0.002866	0.000130	0.002356	0.000107	0.000130	0.554501	0.073748	-75417.116
2410	0.103769	0.038039	0.010196	0.001870	0.006439	0.006748	0.004153	0.005713	0.002378	0.044148	0.014471	0.009521	0.002263	0.001108	0.001436	0.000050	0.001108	0.650393	0.086569	-75429.917
